,customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure_months,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date,avg_montly_charge,monthly_rate_validation,contract_type.1,phone_service.1,internet_service.1,tenure_month_ages,Phone,Internet,Services
6182,8749-CLJXC,Male,No,No,No,1,0,0,Mailed check,$20.05,$20.05,No,1.0,False,False,True,False,False,0,2021-06-26,$20.05,TRUE,Month-to-Month,One Line,No Internet Service,1,True,False,Phone
6183,8749-JMNKX,Male,Yes,Yes,No,2,2,0,Bank transfer (automatic),$93.80,"$4,750.95",Yes,50.65,False,True,True,True,True,1,2017-05-08,$93.80,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,51,False,False,Phone and Internet
6186,8751-EDEKA,Female,No,Yes,No,1,2,0,Credit card (automatic),$89.90,"$2,433.50",No,27.07,True,False,True,True,True,1,2019-04-25,$89.90,TRUE,Month-to-Month,One Line,Fiber Optic,27,False,False,Phone and Internet
6189,8752-STIVR,Female,No,No,No,1,2,0,Electronic check,$79.00,$303.15,Yes,3.84,True,True,True,True,True,0,2021-04-01,$79.00,TRUE,Month-to-Month,One Line,Fiber Optic,4,False,False,Phone and Internet
6190,8755-IWJHN,Male,Yes,Yes,No,2,2,0,Bank transfer (automatic),$95.35,"$6,382.00",No,66.93,False,False,True,True,True,1,2015-12-30,$95.35,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,67,False,False,Phone and Internet
6192,8756-RDDLT,Female,No,No,No,0,1,0,Electronic check,$44.95,"$3,085.35",No,68.64,True,False,False,True,False,0,2015-11-08,$44.95,TRUE,Month-to-Month,No Phone Service,DSL,69,False,True,Internet
6193,8757-TFHHJ,Male,No,No,No,1,1,0,Credit card (automatic),$49.80,$49.80,No,1.0,False,False,True,True,True,0,2021-06-26,$49.80,TRUE,Month-to-Month,One Line,DSL,1,False,False,Phone and Internet
6195,8761-NSOBC,Male,No,No,No,1,2,0,Electronic check,$100.55,"$4,398.15",Yes,43.74,False,True,True,True,True,0,2017-12-04,$100.55,TRUE,Month-to-Month,One Line,Fiber Optic,44,False,False,Phone and Internet
6199,8773-HHUOZ,Female,No,No,Yes,1,1,0,Mailed check,$64.70,"$1,093.10",Yes,16.89,True,True,True,True,True,2,2020-02-29,$64.70,TRUE,Month-to-Month,One Line,DSL,17,False,False,Phone and Internet
6201,8775-CEBBJ,Female,No,No,No,1,1,0,Bank transfer (automatic),$44.20,$403.35,Yes,9.13,True,True,True,True,True,0,2020-10-22,$44.20,TRUE,Month-to-Month,One Line,DSL,9,False,False,Phone and Internet
6202,8775-ERLNB,Male,Yes,Yes,No,2,2,0,Electronic check,$74.30,$74.30,No,1.0,False,False,True,True,True,1,2021-06-26,$74.30,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,1,False,False,Phone and Internet
6203,8775-LHDJH,Female,Yes,Yes,No,2,2,0,Electronic check,$90.60,$90.60,Yes,1.0,True,True,True,True,True,1,2021-06-26,$90.60,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,1,False,False,Phone and Internet
6206,8778-LMWTJ,Female,No,No,No,1,2,0,Electronic check,$74.85,$708.20,No,9.46,True,False,True,True,True,0,2020-10-12,$74.85,TRUE,Month-to-Month,One Line,Fiber Optic,9,False,False,Phone and Internet
6207,8779-QRDMV,Male,Yes,No,No,0,1,0,Electronic check,$39.65,$39.65,Yes,1.0,False,True,False,True,False,0,2021-06-26,$39.65,TRUE,Month-to-Month,No Phone Service,DSL,1,False,True,Internet
6210,8780-IXSTS,Female,No,No,No,2,2,0,Electronic check,$90.10,$521.30,Yes,5.79,True,True,True,True,True,0,2021-02-01,$90.10,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,6,False,False,Phone and Internet
6211,8780-RSYYU,Female,No,No,No,1,0,0,Credit card (automatic),$19.20,$532.10,No,27.71,True,False,True,False,False,0,2019-04-06,$19.20,TRUE,Month-to-Month,One Line,No Internet Service,28,True,False,Phone
6213,8782-LKFPK,Male,No,No,No,2,2,0,Mailed check,$90.40,"$4,063.00",No,44.94,False,False,True,True,True,0,2017-10-28,$90.40,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,45,False,False,Phone and Internet
6215,8784-CGILN,Female,No,No,No,2,2,0,Bank transfer (automatic),$99.85,"$1,776.95",Yes,17.8,True,True,True,True,True,0,2020-02-01,$99.85,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,18,False,False,Phone and Internet
6216,8785-CJSHH,Female,No,Yes,No,2,2,0,Electronic check,$99.80,"$5,985.75",No,59.98,True,False,True,True,True,1,2016-07-28,$99.80,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,60,False,False,Phone and Internet
6217,8785-EPNCG,Male,No,No,No,2,0,0,Credit card (automatic),$23.15,$245.20,Yes,10.59,False,True,True,False,False,0,2020-09-07,$23.15,TRUE,Month-to-Month,Two or More Lines,No Internet Service,11,True,False,Phone
6219,8791-GFXLZ,Male,No,No,No,1,1,0,Bank transfer (automatic),$49.05,$593.05,No,12.09,False,False,True,True,True,0,2020-07-24,$49.05,TRUE,Month-to-Month,One Line,DSL,12,False,False,Phone and Internet
6221,8799-OXZMD,Female,No,No,No,0,1,0,Mailed check,$29.75,$790.70,No,26.58,True,False,False,True,False,0,2019-05-10,$29.75,TRUE,Month-to-Month,No Phone Service,DSL,27,False,True,Internet
6222,8800-JOOCF,Female,No,No,Yes,2,2,0,Electronic check,$84.05,$966.55,No,11.5,True,False,True,True,True,2,2020-08-11,$84.05,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,11,False,False,Phone and Internet
6223,8800-ZKRFW,Female,No,Yes,Yes,2,2,0,Electronic check,$107.50,"$3,242.50",No,30.16,True,False,True,True,True,3,2019-01-21,$107.50,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,30,False,False,Phone and Internet
6224,8802-UNOJF,Male,Yes,No,No,1,2,0,Mailed check,$83.80,"$1,029.75",Yes,12.29,False,True,True,True,True,0,2020-07-18,$83.80,TRUE,Month-to-Month,One Line,Fiber Optic,12,False,False,Phone and Internet
6225,8805-JNRAZ,Female,No,No,No,1,1,0,Mailed check,$49.20,$103.70,No,2.11,True,False,True,True,True,0,2021-05-23,$49.20,TRUE,Month-to-Month,One Line,DSL,2,False,False,Phone and Internet
6226,8806-EAGWC,Male,No,No,No,1,1,0,Mailed check,$55.15,$159.15,Yes,2.89,False,True,True,True,True,0,2021-04-30,$55.15,TRUE,Month-to-Month,One Line,DSL,3,False,False,Phone and Internet
6227,8807-ARQET,Female,No,No,No,0,1,0,Electronic check,$40.35,"$1,677.85",No,41.58,True,False,False,True,False,0,2018-02-08,$40.35,TRUE,Month-to-Month,No Phone Service,DSL,42,False,True,Internet
6229,8808-ELEHO,Male,Yes,No,No,2,2,0,Electronic check,$81.25,$585.95,Yes,7.21,False,True,True,True,True,0,2020-12-19,$81.25,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,7,False,False,Phone and Internet
6233,8815-LMFLX,Male,No,Yes,Yes,2,0,0,Bank transfer (automatic),$25.40,$546.85,No,21.53,False,False,True,False,False,3,2019-10-11,$25.40,TRUE,Month-to-Month,Two or More Lines,No Internet Service,22,True,False,Phone
6234,8816-VXNZD,Female,No,No,No,2,2,0,Electronic check,$75.10,$75.10,Yes,1.0,True,True,True,True,True,0,2021-06-26,$75.10,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,1,False,False,Phone and Internet
6235,8818-DOPVL,Female,Yes,No,No,2,2,0,Electronic check,$104.45,"$4,863.85",No,46.57,True,False,True,True,True,0,2017-09-09,$104.45,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,47,False,False,Phone and Internet
6236,8818-XYFCQ,Male,No,Yes,Yes,2,2,0,Credit card (automatic),$99.55,"$3,204.65",Yes,32.19,False,True,True,True,True,3,2018-11-20,$99.55,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,32,False,False,Phone and Internet
6237,8819-IMISP,Male,No,No,No,2,2,0,Electronic check,$80.45,"$2,429.10",No,30.19,False,False,True,True,True,0,2019-01-20,$80.45,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,30,False,False,Phone and Internet
6241,8821-XNHVZ,Female,No,Yes,Yes,1,2,0,Mailed check,$80.05,$80.05,Yes,1.0,True,True,True,True,True,3,2021-06-26,$80.05,TRUE,Month-to-Month,One Line,Fiber Optic,1,False,False,Phone and Internet
6244,8824-RWFXJ,Male,No,Yes,Yes,1,1,0,Mailed check,$56.15,$168.15,Yes,2.99,False,True,True,True,True,3,2021-04-26,$56.15,TRUE,Month-to-Month,One Line,DSL,3,False,False,Phone and Internet
6245,8835-VSDSE,Female,No,Yes,No,1,2,0,Electronic check,$70.70,$141.45,Yes,2.0,True,True,True,True,True,1,2021-05-27,$70.70,TRUE,Month-to-Month,One Line,Fiber Optic,2,False,False,Phone and Internet
6246,8837-VVWLQ,Female,No,No,No,1,2,0,Electronic check,$84.95,$668.40,Yes,7.87,True,True,True,True,True,0,2020-11-29,$84.95,TRUE,Month-to-Month,One Line,Fiber Optic,8,False,False,Phone and Internet
6248,8840-DQLGN,Female,Yes,Yes,No,2,2,0,Bank transfer (automatic),$100.50,"$3,653.35",Yes,36.35,True,True,True,True,True,1,2018-07-17,$100.50,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,36,False,False,Phone and Internet
6249,8844-TONUD,Male,No,Yes,Yes,1,2,0,Mailed check,$96.65,"$1,162.85",Yes,12.03,False,True,True,True,True,3,2020-07-26,$96.65,TRUE,Month-to-Month,One Line,Fiber Optic,12,False,False,Phone and Internet
6251,8847-GEOOQ,Male,No,Yes,No,0,1,0,Bank transfer (automatic),$60.20,"$3,582.40",No,59.51,False,False,False,True,False,1,2016-08-11,$60.20,TRUE,Month-to-Month,No Phone Service,DSL,60,False,True,Internet
6252,8849-AYPTR,Male,No,Yes,No,1,2,0,Electronic check,$91.25,"$2,964.05",No,32.48,False,False,True,True,True,1,2018-11-11,$91.25,TRUE,Month-to-Month,One Line,Fiber Optic,32,False,False,Phone and Internet
6255,8851-RAGOV,Female,No,Yes,No,1,1,0,Mailed check,$71.05,"$1,837.70",No,25.86,True,False,True,True,True,1,2019-06-01,$71.05,TRUE,Month-to-Month,One Line,DSL,26,False,False,Phone and Internet
6257,8854-CCVSQ,Male,No,No,No,2,2,0,Electronic check,$80.65,"$1,451.90",Yes,18.0,False,True,True,True,True,0,2020-01-26,$80.65,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,18,False,False,Phone and Internet
6262,8861-HGGKB,Female,No,No,No,2,2,0,Electronic check,$86.45,$830.85,Yes,9.61,True,True,True,True,True,0,2020-10-07,$86.45,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,10,False,False,Phone and Internet
6264,8868-GAGIO,Male,No,Yes,No,2,2,0,Mailed check,$84.55,"$3,713.95",No,43.93,False,False,True,True,True,1,2017-11-28,$84.55,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,44,False,False,Phone and Internet
6265,8868-WOZGU,Male,No,No,No,2,2,0,Electronic check,$105.70,"$2,979.50",Yes,28.19,False,True,True,True,True,0,2019-03-22,$105.70,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,28,False,False,Phone and Internet
6269,8873-GLDMH,Female,No,No,No,2,2,0,Mailed check,$73.85,$401.30,No,5.43,True,False,True,True,True,0,2021-02-11,$73.85,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,5,False,False,Phone and Internet
6272,8875-AKBYH,Male,Yes,No,No,2,2,0,Electronic check,$84.35,"$1,745.20",No,20.69,False,False,True,True,True,0,2019-11-05,$84.35,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,21,False,False,Phone and Internet
6273,8878-HMWBV,Male,No,No,No,1,1,0,Electronic check,$49.15,$169.05,Yes,3.44,False,True,True,True,True,0,2021-04-13,$49.15,TRUE,Month-to-Month,One Line,DSL,3,False,False,Phone and Internet
6274,8878-RYUKI,Female,No,No,No,1,1,0,Electronic check,$59.45,"$3,043.70",No,51.2,True,False,True,True,True,0,2017-04-21,$59.45,TRUE,Month-to-Month,One Line,DSL,51,False,False,Phone and Internet
6280,8884-ADFVN,Male,Yes,Yes,No,2,2,0,Electronic check,$101.95,$700.85,Yes,6.87,False,True,True,True,True,1,2020-12-29,$101.95,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,7,False,False,Phone and Internet
6283,8885-QSQBX,Female,No,No,No,1,1,0,Bank transfer (automatic),$49.55,$49.55,No,1.0,True,False,True,True,True,0,2021-06-26,$49.55,TRUE,Month-to-Month,One Line,DSL,1,False,False,Phone and Internet
6284,8887-IPQNC,Female,No,Yes,No,1,1,0,Mailed check,$44.25,$313.45,No,7.08,True,False,True,True,True,1,2020-12-23,$44.25,TRUE,Month-to-Month,One Line,DSL,7,False,False,Phone and Internet
6286,8896-BQTTI,Male,No,No,No,2,0,0,Mailed check,$25.00,$25.00,No,1.0,False,False,True,False,False,0,2021-06-26,$25.00,TRUE,Month-to-Month,Two or More Lines,No Internet Service,1,True,False,Phone
6289,8901-HJXTF,Female,No,Yes,Yes,0,1,0,Mailed check,$29.20,$309.10,Yes,10.59,True,True,False,True,False,3,2020-09-08,$29.20,TRUE,Month-to-Month,No Phone Service,DSL,11,False,True,Internet
6292,8903-WMRNW,Female,No,Yes,No,1,2,0,Electronic check,$101.75,"$1,669.40",No,16.41,True,False,True,True,True,1,2020-03-14,$101.75,TRUE,Month-to-Month,One Line,Fiber Optic,16,False,False,Phone and Internet
6293,8903-XEBGX,Male,No,No,Yes,1,1,0,Electronic check,$55.30,$108.65,No,1.96,False,False,True,True,True,2,2021-05-28,$55.30,TRUE,Month-to-Month,One Line,DSL,2,False,False,Phone and Internet
6294,8904-OPDCK,Male,Yes,Yes,No,0,1,0,Bank transfer (automatic),$24.95,"$1,364.75",No,54.7,False,False,False,True,False,1,2017-01-05,$24.95,TRUE,Month-to-Month,No Phone Service,DSL,55,False,True,Internet
6300,8910-LEDAG,Male,Yes,Yes,No,1,2,0,Credit card (automatic),$71.55,"$2,427.35",No,33.93,False,False,True,True,True,1,2018-09-29,$71.55,TRUE,Month-to-Month,One Line,Fiber Optic,34,False,False,Phone and Internet
6301,8914-RBTSB,Male,No,Yes,No,2,2,0,Electronic check,$93.80,"$3,019.50",Yes,32.19,False,True,True,True,True,1,2018-11-20,$93.80,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,32,False,False,Phone and Internet
6305,8919-FYFQZ,Male,Yes,Yes,No,0,1,0,Electronic check,$30.35,"$1,359.70",Yes,44.8,False,True,False,True,False,1,2017-11-02,$30.35,TRUE,Month-to-Month,No Phone Service,DSL,45,False,True,Internet
6307,8922-LIEGH,Female,Yes,No,No,2,2,0,Electronic check,$89.70,"$2,187.55",Yes,24.39,True,True,True,True,True,0,2019-07-16,$89.70,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,24,False,False,Phone and Internet
6310,8930-XOTDP,Female,No,Yes,Yes,1,1,0,Mailed check,$55.95,"$1,082.80",No,19.35,True,False,True,True,True,3,2019-12-16,$55.95,TRUE,Month-to-Month,One Line,DSL,19,False,False,Phone and Internet
6311,8931-GJJIQ,Female,No,No,No,2,2,0,Electronic check,$83.30,$803.30,Yes,9.64,True,True,True,True,True,0,2020-10-06,$83.30,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,10,False,False,Phone and Internet
6313,8937-RDTHP,Male,No,No,No,1,2,0,Mailed check,$84.60,$84.60,Yes,1.0,False,True,True,True,True,0,2021-06-26,$84.60,TRUE,Month-to-Month,One Line,Fiber Optic,1,False,False,Phone and Internet
6314,8938-UMKPI,Female,No,No,No,2,2,0,Electronic check,$106.40,"$5,127.95",Yes,48.2,True,True,True,True,True,0,2017-07-22,$106.40,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,48,False,False,Phone and Internet
6315,8942-DBMHZ,Male,No,No,No,1,0,0,Mailed check,$20.45,$255.35,No,12.49,False,False,True,False,False,0,2020-07-12,$20.45,TRUE,Month-to-Month,One Line,No Internet Service,12,True,False,Phone
6316,8943-URTMR,Female,No,No,No,1,2,0,Mailed check,$79.65,$152.70,Yes,1.92,True,True,True,True,True,0,2021-05-29,$79.65,TRUE,Month-to-Month,One Line,Fiber Optic,2,False,False,Phone and Internet
6317,8944-AILEF,Male,No,Yes,No,1,0,0,Credit card (automatic),$19.45,$340.85,No,17.52,False,False,True,False,False,1,2020-02-09,$19.45,TRUE,Month-to-Month,One Line,No Internet Service,18,True,False,Phone
6318,8945-GRKHX,Female,No,No,Yes,1,2,0,Electronic check,$78.65,$78.65,Yes,1.0,True,True,True,True,True,2,2021-06-26,$78.65,TRUE,Month-to-Month,One Line,Fiber Optic,1,False,False,Phone and Internet
6322,8949-JTMAY,Female,No,No,No,2,2,0,Credit card (automatic),$98.60,"$2,933.20",Yes,29.75,True,True,True,True,True,0,2019-02-03,$98.60,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,30,False,False,Phone and Internet
6323,8950-MTZNV,Male,No,No,No,1,1,0,Mailed check,$44.95,$44.95,No,1.0,False,False,True,True,True,0,2021-06-26,$44.95,TRUE,Month-to-Month,One Line,DSL,1,False,False,Phone and Internet
6328,8963-JLGJT,Male,No,No,Yes,1,1,0,Mailed check,$55.90,$157.55,No,2.82,False,False,True,True,True,2,2021-05-02,$55.90,TRUE,Month-to-Month,One Line,DSL,3,False,False,Phone and Internet
6329,8963-MQVYN,Female,No,No,Yes,1,0,0,Electronic check,$20.55,$469.85,No,22.86,True,False,True,False,False,2,2019-08-31,$20.55,TRUE,Month-to-Month,One Line,No Internet Service,23,True,False,Phone
6333,8967-SZQAS,Female,No,No,No,1,1,0,Electronic check,$50.45,$765.45,No,15.17,True,False,True,True,True,0,2020-04-21,$50.45,TRUE,Month-to-Month,One Line,DSL,15,False,False,Phone and Internet
6336,8972-HJWNV,Female,Yes,Yes,No,2,2,0,Electronic check,$84.55,$646.85,Yes,7.65,True,True,True,True,True,1,2020-12-06,$84.55,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,8,False,False,Phone and Internet
6337,8974-OVACP,Female,No,No,No,1,0,0,Mailed check,$20.15,$20.15,No,1.0,True,False,True,False,False,0,2021-06-26,$20.15,TRUE,Month-to-Month,One Line,No Internet Service,1,True,False,Phone
6339,8976-OQHGT,Female,No,Yes,Yes,1,1,0,Mailed check,$56.50,$235.10,Yes,4.16,True,True,True,True,True,3,2021-03-22,$56.50,TRUE,Month-to-Month,One Line,DSL,4,False,False,Phone and Internet
6341,8980-WQFWL,Female,No,No,No,1,1,0,Electronic check,$62.10,"$2,096.10",No,33.75,True,False,True,True,True,0,2018-10-04,$62.10,TRUE,Month-to-Month,One Line,DSL,34,False,False,Phone and Internet
6342,8981-FJGLA,Male,No,No,Yes,2,2,0,Mailed check,$78.00,$851.80,No,10.92,False,False,True,True,True,2,2020-08-28,$78.00,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,11,False,False,Phone and Internet
6347,8988-ECPJR,Female,Yes,Yes,Yes,2,2,0,Mailed check,$79.60,"$2,718.30",Yes,34.15,True,True,True,True,True,3,2018-09-22,$79.60,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,34,False,False,Phone and Internet
6349,8990-ZXLSU,Female,No,No,No,1,2,0,Electronic check,$69.05,$651.50,No,9.44,True,False,True,True,True,0,2020-10-13,$69.05,TRUE,Month-to-Month,One Line,Fiber Optic,9,False,False,Phone and Internet
6350,8992-CEUEN,Female,No,No,No,1,0,0,Electronic check,$18.85,$18.85,No,1.0,True,False,True,False,False,0,2021-06-26,$18.85,TRUE,Month-to-Month,One Line,No Internet Service,1,True,False,Phone
6351,8992-JQYUN,Male,No,Yes,No,0,1,0,Electronic check,$50.35,$50.35,Yes,1.0,False,True,False,True,False,1,2021-06-26,$50.35,TRUE,Month-to-Month,No Phone Service,DSL,1,False,True,Internet
6352,8992-OBVDG,Male,No,No,No,1,1,0,Mailed check,$61.65,"$1,393.60",No,22.61,False,False,True,True,True,0,2019-09-08,$61.65,TRUE,Month-to-Month,One Line,DSL,23,False,False,Phone and Internet
6353,8992-VONJD,Female,No,No,Yes,1,1,0,Electronic check,$56.00,$764.55,No,13.65,True,False,True,True,True,2,2020-06-06,$56.00,TRUE,Month-to-Month,One Line,DSL,14,False,False,Phone and Internet
6354,8993-IZEUX,Male,No,No,No,1,2,0,Bank transfer (automatic),$69.15,$488.65,No,7.07,False,False,True,True,True,0,2020-12-24,$69.15,TRUE,Month-to-Month,One Line,Fiber Optic,7,False,False,Phone and Internet
6355,8993-PHFWD,Female,No,No,No,0,1,0,Electronic check,$25.25,$58.90,Yes,2.33,True,True,False,True,False,0,2021-05-17,$25.25,TRUE,Month-to-Month,No Phone Service,DSL,2,False,True,Internet
6357,8999-BOHSE,Female,Yes,No,No,1,2,0,Bank transfer (automatic),$89.70,"$1,047.70",Yes,11.68,True,True,True,True,True,0,2020-08-05,$89.70,TRUE,Month-to-Month,One Line,Fiber Optic,12,False,False,Phone and Internet
6362,9003-CPATH,Male,No,No,No,2,2,0,Electronic check,$79.90,"$3,313.40",No,41.47,False,False,True,True,True,0,2018-02-11,$79.90,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,41,False,False,Phone and Internet
6363,9013-AQORL,Female,No,No,Yes,0,1,0,Credit card (automatic),$45.55,"$2,108.35",No,46.29,True,False,False,True,False,2,2017-09-18,$45.55,TRUE,Month-to-Month,No Phone Service,DSL,46,False,True,Internet
6365,9019-QVLZD,Female,No,No,No,1,2,0,Electronic check,$79.55,$79.55,Yes,1.0,True,True,True,True,True,0,2021-06-26,$79.55,TRUE,Month-to-Month,One Line,Fiber Optic,1,False,False,Phone and Internet
6366,9025-AOMKI,Female,No,No,No,2,2,0,Bank transfer (automatic),$93.55,$536.40,Yes,5.73,True,True,True,True,True,0,2021-02-02,$93.55,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,6,False,False,Phone and Internet
6367,9025-ZRPVR,Male,No,No,No,1,0,0,Mailed check,$18.95,$185.60,Yes,9.79,False,True,True,False,False,0,2020-10-02,$18.95,TRUE,Month-to-Month,One Line,No Internet Service,10,True,False,Phone
6368,9026-LHEVG,Female,No,No,No,0,1,0,Electronic check,$40.75,$359.40,No,8.82,True,False,False,True,False,0,2020-10-31,$40.75,TRUE,Month-to-Month,No Phone Service,DSL,9,False,True,Internet
6369,9026-RNUJS,Male,Yes,No,No,1,1,0,Electronic check,$50.35,$237.25,Yes,4.71,False,True,True,True,True,0,2021-03-05,$50.35,TRUE,Month-to-Month,One Line,DSL,5,False,False,Phone and Internet
6371,9027-YFHQJ,Male,No,No,No,2,0,0,Bank transfer (automatic),$25.05,$152.95,No,6.11,False,False,True,False,False,0,2021-01-22,$25.05,TRUE,Month-to-Month,Two or More Lines,No Internet Service,6,True,False,Phone
6373,9029-FEGVJ,Female,Yes,Yes,No,2,2,0,Mailed check,$79.30,"$2,570.00",No,32.41,True,False,True,True,True,1,2018-11-14,$79.30,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,32,False,False,Phone and Internet
6378,9039-RBEEE,Male,No,No,No,0,1,0,Credit card (automatic),$48.95,"$1,880.85",Yes,38.42,False,True,False,True,False,0,2018-05-15,$48.95,TRUE,Month-to-Month,No Phone Service,DSL,38,False,True,Internet
6379,9039-ZVJDC,Male,No,No,No,1,0,0,Mailed check,$19.10,$53.05,No,2.78,False,False,True,False,False,0,2021-05-03,$19.10,TRUE,Month-to-Month,One Line,No Internet Service,3,True,False,Phone
6381,9046-DQMTP,Male,No,No,No,1,0,0,Bank transfer (automatic),$20.75,$739.90,No,35.66,False,False,True,False,False,0,2018-08-07,$20.75,TRUE,Month-to-Month,One Line,No Internet Service,36,True,False,Phone
6382,9046-JBFWA,Male,No,No,Yes,1,0,0,Mailed check,$19.15,$537.35,No,28.06,False,False,True,False,False,2,2019-03-26,$19.15,TRUE,Month-to-Month,One Line,No Internet Service,28,True,False,Phone
6383,9048-JVYVF,Male,No,No,No,1,1,0,Electronic check,$69.35,$191.35,Yes,2.76,False,True,True,True,True,0,2021-05-04,$69.35,TRUE,Month-to-Month,One Line,DSL,3,False,False,Phone and Internet
6384,9050-IKDZA,Female,Yes,No,No,1,2,0,Mailed check,$81.50,$162.55,No,1.99,True,False,True,True,True,0,2021-05-27,$81.50,TRUE,Month-to-Month,One Line,Fiber Optic,2,False,False,Phone and Internet
